0	60401
1	2120145
2	2241349
3	1516028
4	57929
5	1086071
6	1352357
7	796372
8	2299534
9	2219008
10	2018360
11	1650797
12	52207
13	2107612
14	2038483
15	1531018
16	1544218
17	575118
18	1418877
19	466267
20	1925234
21	1462934
22	896792
23	2274790
24	2069925
25	622967
26	1960856
27	442043
28	181612
29	1660418
30	2065599
31	1948986
32	2048370
33	495885
34	1663307
35	200106
36	1451052
37	562453
38	1831049
39	2179224
40	2242989
41	1542106
42	686557
43	1905936
44	1558881
45	1084156
46	65866
47	169834
48	1656060
49	1133894
50	221993
51	2321229
52	970305
53	42590
54	69688
55	1985149
56	14683
57	326075
58	1447717
59	286522
60	965934
61	763045
62	1441880
63	2285743
64	965665
65	1838897
66	1413345
67	660026
68	954325
69	706953
70	963441
71	1414252
72	1569657
73	1328912
74	140512
75	2217596
76	1536297
77	2009160
78	1529661
79	431521
80	654708
81	418828
82	1671482
83	1305192
84	540555
85	1534608
86	1816021
87	546286
88	2321551
89	2022395
90	2265514
91	2111207
92	1329085
93	647856
94	579286
95	2282127
96	1539959
97	24726
98	1039635
99	2189132
100	1811141
101	959099
102	1597200
103	2123576
104	905736
105	689939
106	2048736
107	1634923
108	903852
109	1890062
110	2090080
111	1846952
112	1830148
113	1358467
114	2122966
115	1540529
116	1497538
117	605702
118	1161313
119	1103493
120	1842691
121	959159
122	288820
123	1547748
124	1999329
125	2123080
126	273662
127	1479294
128	695715
129	2021751
130	168170
131	130305
132	1833947
133	11133
134	2321462
135	867563
136	1292216
137	1907399
138	504930
139	1038317
140	2068974
141	2206861
142	239537
143	1414205
144	1521624
145	956452
146	1913979
147	2065486
148	427186
149	1375809
150	2091636
151	446002
152	839824
153	1358888
154	2212560
155	650242
156	1529144
157	2273432
158	754936
159	579945
160	129704
161	2281046
162	2031569
163	1820342
164	418188
165	1677315
166	2074147
167	656640
168	755024
169	1729446
170	251578
171	1334040
172	1443683
173	649263
174	1551595
175	1542076
176	955951
177	1360763
178	939695
179	1785459
180	931610
181	1647907
182	2196534
183	1444706
184	220016
185	863952
186	1062464
187	1361209
188	1227570
189	668039
190	119534
191	1360653
192	2203096
193	98757
194	622139
195	1712123
196	373672
197	1345448
198	245597
199	1618158
200	1038478
201	1189096
202	1972049
203	435975
204	237885
205	266766
206	2080511
207	2221686
208	2215355
209	1805498
210	1025097
211	1423388
212	1020087
213	106353
214	50505
215	538512
216	795397
217	1020555
218	259976
219	745710
220	128999
221	737674
222	2120617
223	791886
224	1463080
225	1889830
226	154379
227	126897
228	1119841
229	242018
230	1435582
231	791725
232	151060
233	1457438
234	376314
235	595106
236	664543
237	1807211
238	2045660
239	505986
240	2026166
241	2211311
242	1840453
243	938833
244	771018
245	359906
246	1708013
247	2188120
248	729667
249	1410275
250	1991660
251	323202
252	1221500
253	1760263
254	1254985
255	261405
256	566762
257	1804104
258	1491148
259	106791
260	2189646
261	1297561
262	670419
263	106731
264	510555
265	2242244
266	1863956
267	1239999
268	1758247
269	991927
270	684641
271	1857021
272	1595843
273	1437864
274	520605
275	870035
276	1695794
277	1445883
278	347824
279	1417140
280	1535381
281	76028
282	278755
283	320877
284	1453852
285	988437
286	1264828
287	1466990
288	1264827
289	889828
290	1636403
291	370281
292	1933873
293	1128838
294	2275520
295	2009990
296	1120724
297	188378
298	1155698
299	355620
300	2029490
301	2189685
302	1139782
303	1833231
304	2237533
305	1849728
306	683637
307	938446
308	2022051
309	1541193
310	1135723
311	1137247
312	2298472
313	1879478
314	1090251
315	953763
316	2111615
317	1478408
318	1714279
319	2110983
320	2062405
321	2038045
322	2101934
323	2321533
324	2110939
325	913152
326	1409610
327	1904683
328	413154
329	1538656
330	2034661
331	1138204
332	1328960
333	1052526
334	1817578
335	699353
336	403142
337	1328873
338	1479610
339	366507
340	1815186
341	1133866
342	2280835
343	2282378
344	2321365
345	2293010
346	2321279
347	2122971
348	923949
349	2038835
350	961492
351	1578201
352	956201
353	765135
354	1135383
355	1041348
356	1379555
357	702401
358	10079
359	1600261
360	1739569
361	254498
362	949631
363	289904
364	641720
365	262673
366	1438700
367	965614
368	2074655
369	1359158
370	365621
371	336165
372	371888
373	1236306
374	897729
375	918242
376	1585229
377	1693700
378	1936988
379	2230007
380	1290349
381	797730
382	61442
383	1153701
384	541092
385	1062366
386	1177247
387	1689216
388	1298096
389	582380
390	1446000
391	589399
392	399244
393	673474
394	195060
395	921767
396	2005586
397	190355
398	692877
399	168039
400	313263
401	1650810
402	104059
403	633368
404	1618587
405	1984253
406	1003475
407	930087
408	1016791
409	726626
410	72157
411	1833679
412	640787
413	2285011
414	772671
415	734233
416	904357
417	923756
418	1092223
419	699817
420	2280490
421	1843439
422	2095896
423	2283483
424	1513166
425	1904565
426	1069969
427	316512
428	119703
429	1761887
430	805701
431	467245
432	1592435
433	888994
434	889398
435	2298723
436	288976
437	1224897
438	1394952
439	1646975
440	1108940
441	1114948
442	216954
443	1984513
444	1508105
445	1257281
446	1193090
447	2161536
448	1175845
449	1911271
450	1972765
451	1674103
452	1479235
453	2013547
454	2283403
455	932840
456	1515269
457	1476167
458	1383457
459	246426
460	576882
461	2111597
462	965415
463	2283424
464	1091925
465	1538650
466	1051691
467	1103801
468	961423
469	954156
470	1841137
471	408995
472	1402494
473	503824
474	1122723
475	441805
476	2301886
477	1337487
478	2314264
479	604295
480	1967840
481	1463743
482	1362352
483	475012
484	687894
485	2272937
486	846013
487	275044
488	276071
489	1108735
490	1133912
491	2126242
492	760156
493	1167671
494	1278144
495	806600
496	645446
497	1107059
498	1734310
499	810833
500	1506326
501	1170844
502	1023322
503	1170143
504	1011701
505	1804841
506	1142089
507	1523272
508	950612
509	1257521
510	2036795
511	1822501
512	2173189
513	1149836
514	1772378
515	786294
516	1743609
517	136300
518	1626160
519	513083
520	1603189
521	2240062
522	321873
523	15555
524	2201962
525	1379842
526	1203322
527	1551722
528	1372852
529	2320480
530	1818717
531	2318252
532	266513
533	2280900
534	2322368
535	1882078
536	2298816
537	820630
538	861076
539	1551778
540	1137600
541	2030035
542	23564
543	1379348
544	293242
545	819060
546	1509590
547	93011
548	2098174
549	2111590
550	2282931
551	1055019
552	2124939
553	663162
554	2302339
555	639393
556	1803979
557	1664761
558	1523769
559	2017801
560	959435
561	1044387
562	83573
563	1040790
564	1884623
565	2098235
566	530273
567	1137728
568	959183
569	1888867
570	1959415
571	1879350
572	840551
573	2110892
574	774836
575	2041734
576	2222793
577	1088699
578	699288
579	1142253
580	1479414
581	2038346
582	1817495
583	2282236
584	72318
585	2038745
586	589280
587	2043919
588	1131706
589	2207100
590	1274290
591	1032316
592	905633
593	1327276
594	997782
595	1895026
596	1696301
597	2019388
598	2012125
599	1705557
600	1705747
601	1126178
602	1664750
603	839351
604	1545944
605	2218541
606	571956
607	604352
608	1723244
609	547457
610	892189
611	777220
612	2091348
613	1672896
614	580941
615	1895583
616	1928825
617	1021256
618	185185
619	1927536
620	1089456
621	1035575
622	1133983
623	504348
624	1021838
625	1315297
626	2282328
627	2040697
628	867500
629	1879390
630	1485115
631	2037442
632	1040554
633	1136690
634	1461457
635	72147
636	2129975
637	2322380
638	605620
639	99727
640	2320487
641	101870
642	2122561
643	509924
644	2286638
645	1882485
646	1056326
647	2321821
648	577016
649	1137635
650	1089415
651	589359
652	2130895
653	78062
654	146582
655	2322833
656	605634
657	1044145
658	1889225
659	2056569
660	604759
661	1211822
662	1475453
663	1960034
664	1474143
665	593133
666	5753
667	1329305
668	1478356
669	1413764
670	2111517
671	600167
672	916677
673	8275
674	886629
675	1644349
676	1406508
677	681857
678	550587
679	294707
680	44462
681	140236
682	2272389
683	1090647
684	1916847
685	822609
686	1036409
687	1557323
688	1608
689	1810357
690	1821424
691	1929531
692	1034398
693	2167116
694	1291061
695	1144568
696	1034487
697	1821417
698	1113691
699	87969
700	1029609
701	1841040
702	1141707
703	1729221
704	2018830
705	1779050
706	1385371
707	673549
708	916367
709	1641073
710	967
711	1929535
712	2322369
713	608006
714	821631
715	2289592
716	2114880
717	1473816
718	1506484
719	733846
720	910923
721	1275686
722	1721312
723	1858421
724	1858424
725	1473775
726	165192
727	1541629
728	1889228
729	2322270
730	1966414
731	2080240
732	72968
733	194060
734	1837354
735	1773450
736	1287390
737	4788
738	1836850
739	2127949
740	114371
741	968949
742	1097959
743	389103
744	2005643
745	589305
746	892809
747	2261414
748	2223421
749	271652
750	1715157
751	653591
752	1867464
753	1868805
754	700517
755	600685
756	1892184
757	821163
758	178389
759	2134836
760	2073997
761	718475
762	952115
763	693950
764	1854547
765	327204
766	34525
767	621084
768	970312
769	366553
770	48353
771	1084245
772	927123
773	1482502
774	2040694
775	1511413
776	695501
777	959108
778	845377
779	85538
780	1905198
781	1480607
782	927088
783	1079969
784	2129526
785	968435
786	1478537
787	1906189
788	1907208
789	958034
790	2042456
791	2321324
792	2122144
793	1130908
794	1538537
795	2021977
796	1478591
797	860873
798	765699
799	367226
800	2037287
801	834488
802	1092187
803	860491
804	956422
805	965698
806	2282088
807	1694273
808	77183
809	1623380
810	1414012
811	970164
812	2122979
813	834545
814	2044169
815	696341
816	17871
817	867519
818	2282282
819	1841699
820	2206818
821	1324874
822	1279757
823	904381
824	1818235
825	2043962
826	2321270
827	1893181
828	959203
829	1682093
830	926323
831	1697590
832	1142580
833	1623455
834	1804742
835	2041774
836	1278460
837	819143
838	1654185
839	2319031
840	1022335
841	1074551
842	2183085
843	450664
844	2159258
845	23580
846	1419389
847	1074773
848	1928677
849	772449
850	1510821
851	712160
852	1418237
853	1834357
854	2111258
855	1539443
856	1106765
857	1479275
858	1905776
859	697779
860	1843477
861	699336
862	1541231
863	970035
864	4295
865	2037756
866	2111278
867	1818324
868	1106202
869	1414095
870	828464
871	1541323
872	2282062
873	368765
874	2038994
875	2037054
876	1959629
877	896734
878	2038794
879	2037268
880	2050041
881	1536860
882	956595
883	2121768
884	926378
885	96578
886	2030144
887	189602
888	923687
889	1279099
890	1892625
891	1746397
892	483846
893	1109498
894	23684
895	2042606
896	968524
897	2314603
898	1089388
899	99120
900	2055280
901	608016
902	1142509
903	288642
904	148182
905	597137
906	536037
907	2162190
908	714640
909	1175119
910	764506
911	2158339
912	139257
913	2123906
914	961007
915	1115277
916	820580
917	114527
918	23782
919	605633
920	190102
921	577119
922	1441431
923	392983
924	1391006
925	1823661
926	2316597
927	293284
928	575897
929	923978
930	164686
931	834339
932	575896
933	2029933
934	1476991
935	1777105
936	1895258
937	1904055
938	1908512
939	1652858
940	1929406
941	1370921
942	1482835
943	513417
944	1847720
945	1075455
946	85883
947	614077
948	693952
949	1956224
950	1792843
951	1643210
952	1487033
953	850269
954	1454106
955	1987568
956	1888953
957	1610462
958	3616
959	2249596
960	2297662
961	448831
962	2286949
963	782988
964	452930
965	2256511
966	941747
967	1267991
968	1144346
969	50865
970	1194923
971	1289978
972	210158
973	910383
974	628724
975	835776
976	1011275
977	107309
978	2239892
979	1334957
980	295988
981	1969473
982	1073273
983	860810
984	216629
985	733688
986	465357
987	857367
988	1553608
989	1077480
990	1292540
991	1796572
992	2220731
993	1182156
994	661476
995	2271221
996	107294
997	1855077
998	1691100
999	435897
1000	1624719
1001	486712
1002	1333524
1003	18207
1004	1121482
1005	1411320
1006	1736920
1007	1928554
1008	1058409
1009	84678
1010	2162804
1011	1849476
1012	190882
1013	385379
1014	2128035
1015	1889209
1016	1928451
1017	1535242
1018	1793075
1019	2160936
1020	1895608
