1097	152581
1098	147615
1099	414181
1100	379673
1101	8993
1102	154619
1103	12448
1104	66311
1105	333460
1106	49531
1107	96220
1108	89723
1109	204591
1110	385547
1111	286975
1112	204999
1113	202184
1114	40771
1115	198193
1116	209112
1117	302526
1118	123916
1119	117132
1120	419590
1121	380463
1122	202128
1123	96911
1124	353660
1125	365207
1126	396108
1127	201200
1128	369489
1129	37869
1130	297881
1131	139422
1132	42802
1133	99410
1134	336217
1135	30763
1136	304681
1137	47054
1138	158488
1139	46140
1140	220384
1141	124114
1142	39914
1143	203946
1144	21886
1145	204005
1146	292893
1147	280810
1148	192313
1149	345213
1150	274934
1151	291766
1152	39279
1153	13048
1154	28723
1155	278880
1156	303783
1157	34824
1158	366416
1159	195808
1160	403100
1161	10794
1162	84585
1163	226214
1164	272810
1165	138861
1166	289791
1167	302090
1168	357020
1169	202807
1170	5897
1171	202732
1172	18684
1173	160084
1174	354533
1175	417732
1176	151943
1177	108575
1178	140180
1179	419358
1180	228907
1181	307002
1182	48669
1183	68560
1184	20717
1185	160313
1186	278213
1187	113581
1188	336981
1189	197298
1190	336076
1191	248012
1192	163963
1193	219997
1194	112981
1195	179156
1196	329853
1197	215853
1198	297287
1199	147699
1200	21931
1201	277389
1202	85067
1203	250433
1204	394284
1205	346794
1206	384383
1207	164081
1208	31470
1209	84393
1210	143416
1211	274257
1212	99463
1213	125871
1214	346182
1215	249277
1216	267719
1217	204052
1218	385572
1219	185279
1220	389363
1221	173396
1222	312023
1223	104129
1224	384437
1225	44446
1226	158489
1227	149855
1228	412270
1229	175773
1230	306849
1231	373759
1232	417660
1233	341370
1234	252266
1235	99761
1236	63706
1237	37598
1238	409086
1239	160741
1240	175490
1241	226863
1242	237165
1243	104828
1244	184154
1245	288032
1246	309877
1247	38783
1248	215415
1249	270599
1250	412226
1251	98112
1252	183091
1253	308143
1254	339949
1255	232151
1256	382073
1257	298017
1258	22345
1259	265706
1260	346940
1261	417088
1262	176587
1263	257123
1264	298021
1265	415537
1266	274756
1267	354549
1268	149584
1269	157365
1270	326695
1271	81291
1272	102580
1273	293170
1274	268401
1275	56458
1276	337682
1277	111377
1278	25395
1279	327219
1280	343883
1281	275637
1282	415711
1283	416645
1284	272791
1285	274947
1286	355699
1287	275162
1288	276592
1289	189873
1290	344865
1291	370910
1292	207965
1293	419708
1294	184226
1295	389170
1296	333159
1297	119746
1298	337083
1299	176357
1300	203091
1301	354210
1302	126182
1303	176380
1304	202047
1305	366558
1306	167174
1307	202585
1308	339757
1309	419891
1310	199280
1311	320149
1312	187024
1313	158474
1314	248534
1315	182510
1316	388936
1317	102430
1318	203051
1319	201958
1320	4380
1321	346596
1322	282223
1323	199750
1324	193039
1325	205006
1326	232741
1327	380179
1328	219801
1329	413800
1330	68498
1331	271241
1332	68098
1333	166347
1334	102548
1335	413098
1336	303663
1337	381895
1338	83430
1339	160111
1340	404370
1341	63237
1342	168895
1343	376793
1344	63107
1345	285571
1346	63377
1347	226641
1348	205116
1349	66262
1350	218503
1351	96632
1352	16795
1353	66535
1354	62794
1355	145229
1356	285299
1357	395911
1358	260559
1359	147757
1360	360453
1361	207458
1362	241082
1363	178590
1364	329387
1365	418987
1366	297623
1367	309454
1368	343074
1369	293765
1370	192958
1371	384015
1372	346035
1373	184746
1374	366224
1375	382144
1376	418588
1377	143814
1378	384200
1379	415618
1380	187897
1381	365499
1382	116092
1383	11885
1384	203853
1385	296917
1386	265277
1387	191205
1388	83584
1389	412608
1390	415473
1391	210512
1392	314233
1393	73426
1394	340347
1395	62769
1396	231537
1397	99413
1398	124673
1399	368181
1400	408413
1401	186802
1402	207427
1403	204547
1404	124717
1405	370197
1406	273223
1407	65646
1408	157782
1409	291190
1410	322530
1411	204921
1412	320140
1413	301319
1414	286408
1415	418340
1416	87746
1417	297469
1418	316685
1419	87821
1420	366047
1421	198853
1422	372793
1423	93972
1424	272115
1425	4061
1426	4717
1427	353611
1428	215428
1429	299602
1430	350550
1431	388504
1432	151932
1433	305629
1434	184081
1435	376767
1436	305495
1437	323925
1438	232654
1439	49237
1440	280793
1441	282009
1442	312051
1443	87303
1444	88653
1445	307164
1446	343072
1447	327254
1448	144687
1449	187140
1450	4438
1451	204623
1452	201736
1453	330584
1454	329894
1455	87427
1456	280453
1457	204150
1458	220459
1459	37255
1460	420435
1461	231570
1462	177068
1463	220241
1464	38718
1465	60956
1466	338731
1467	313091
1468	94328
1469	392429
1470	223626
1471	62838
1472	397989
1473	67317
1474	164292
1475	363783
1476	69643
1477	315479
1478	245588
1479	357479
1480	380461
1481	415470
1482	362452
1483	370347
1484	168530
1485	11266
1486	378281
1487	371853
1488	208641
1489	313039
1490	74022
1491	92049
1492	127983
1493	52839
1494	287974
1495	145658
1496	234946
1497	17475
1498	277934
1499	66355
1500	76519
1501	388628
1502	344613
1503	350605
1504	256785
1505	105476
1506	170530
1507	347823
1508	327237
1509	170405
1510	265883
1511	171356
1512	31542
1513	188382
1514	65901
1515	355388
1516	382126
1517	359813
1518	98113
1519	322343
1520	275278
1521	93554
1522	380875
1523	121922
1524	328428
1525	274603
1526	241241
1527	1539
1528	417183
1529	198934
1530	221747
1531	152071
1532	273244
1533	412401
1534	19657
1535	147642
1536	125301
1537	200667
1538	162440
1539	255635
1540	239931
1541	373590
1542	368177
1543	345937
1544	347034
1545	171645
1546	193010
1547	124729
1548	172338
1549	173734
1550	327723
1551	173181
1552	266739
1553	204111
1554	199433
1555	171753
1556	412562
1557	273178
1558	328346
1559	240591
1560	255726
1561	414477
1562	110747
1563	162243
1564	196205
1565	204413
1566	185390
1567	77585
1568	173185
1569	125398
1570	267486
1571	220197
1572	48025
1573	395971
1574	420403
1575	46487
1576	187857
1577	39926
1578	400879
1579	173165
1580	308461
1581	393332
1582	333454
1583	173439
1584	342821
1585	4458
1586	27753
1587	270496
1588	172716
1589	379664
1590	205498
1591	373046
1592	102234
1593	292806
1594	240670
1595	14031
1596	15274
1597	78721
1598	240751
1599	183288
1600	293778
1601	97645
1602	196320
1603	298132
1604	224467
1605	354453
1606	130317
1607	376607
1608	347950
1609	265870
1610	378969
1611	108529
1612	143458
1613	346165
1614	305775
1615	404449
1616	164543
1617	200624
1618	256690
1619	232910
1620	416620
1621	145914
1622	67574
1623	256691
1624	241172
1625	209928
1626	27583
1627	414443
1628	344719
1629	126432
1630	355083
1631	84302
1632	20162
1633	147930
1634	1822
1635	194358
1636	46445
1637	285261
1638	213368
1639	337182
1640	271823
1641	350512
1642	184275
1643	255810
1644	12973
1645	21959
1646	1099
1647	286183
1648	220571
1649	200570
1650	371065
1651	341474
1652	267319
1653	302352
1654	331531
1655	346063
1656	210807
1657	396138
1658	184777
1659	409038
1660	404410
1661	196685
1662	161223
1663	280255
1664	414152
1665	412601
1666	263989
1667	255775
1668	172381
1669	171271
1670	399251
1671	266692
1672	240776
1673	277514
1674	283087
1675	280999
1676	230292
1677	273197
1678	384936
1679	11702
1680	240856
1681	326914
1682	52268
1683	370984
1684	395286
1685	162130
1686	19806
1687	191770
1688	52461
1689	273260
1690	361779
1691	220237
1692	220073
1693	195932
1694	48774
1695	180887
1696	187474
1697	232518
1698	366467
1699	40473
1700	360475
1701	178236
1702	71557
1703	67465
1704	37236
1705	102786
1706	84379
1707	160005
1708	340356
1709	125442
1710	88593
1711	326986
1712	231727
1713	52271
1714	227641
1715	189884
1716	366257
1717	161152
1718	198159
1719	327521
1720	278974
1721	166351
1722	154533
1723	414535
1724	417719
1725	340389
1726	262047
1727	240601
1728	207097
1729	52275
1730	367641
1731	125484
1732	235715
1733	394501
1734	155522
1735	368666
1736	241839
1737	335910
1738	357511
1739	338520
1740	155138
1741	384616
1742	336424
1743	273760
1744	103168
1745	78471
1746	335935
1747	144520
1748	43973
1749	160196
1750	33397
1751	196617
1752	231345
1753	368731
1754	55947
1755	147703
1756	5121
1757	341103
1758	288160
1759	38121
1760	151968
1761	292934
1762	104873
1763	168706
1764	372340
1765	267488
1766	150936
1767	322342
1768	146642
1769	147345
1770	162423
1771	250635
1772	359250
1773	326372
1774	196701
1775	261982
1776	401423
1777	294276
1778	420304
1779	419679
1780	106763
1781	147761
1782	354577
1783	120043
1784	355839
1785	76500
1786	390792
1787	54129
1788	289183
1789	222491
1790	416504
1791	87056
1792	390895
1793	7486
1794	192152
1795	144681
1796	252748
1797	94003
1798	57632
1799	393173
1800	332076
1801	42522
1802	298670
1803	225731
1804	44707
1805	228535
1806	72153
1807	128151
1808	135825
1809	349412
1810	411280
1811	48606
1812	11145
1813	140889
1814	206094
1815	139898
1816	175849
1817	391098
1818	177461
1819	101162
1820	401006
1821	89354
1822	32025
1823	41841
1824	38652
1825	205720
1826	298229
1827	17318
1828	216291
1829	224407
1830	272002
1831	206600
1832	65103
1833	212061
1834	350110
1835	61033
1836	87536
1837	166256
1838	226740
1839	68994
1840	59837
1841	108125
1842	59591
1843	210750
1844	29209
1845	29221
1846	45783
1847	394604
1848	220694
1849	67147
1850	257714
1851	32028
1852	314613
1853	296864
1854	100459
1855	58412
1856	54103
1857	70907
1858	60841
1859	268758
1860	311708
1861	418382
1862	97409
1863	57558
1864	239199
1865	240051
1866	13395
1867	39568
1868	368764
1869	71788
1870	312630
1871	257773
1872	341831
1873	284393
1874	238241
1875	86904
1876	41412
1877	206111
1878	43231
1879	302579
1880	17395
1881	322921
1882	357966
1883	419448
1884	11658
1885	32641
1886	379648
1887	304704
1888	173522
1889	33997
1890	144908
1891	298784
1892	384473
1893	111073
1894	57548
1895	353597
1896	88481
1897	371591
1898	149220
1899	365913
1900	296475
1901	320190
1902	332932
1903	140890
1904	331789
1905	37663
1906	210405
1907	347126
1908	17441
1909	329341
1910	30190
1911	355907
1912	227686
1913	392810
1914	231409
1915	8602
1916	56335
1917	354869
1918	55138
1919	113877
1920	316053
1921	12171
1922	238400
1923	9001
1924	56173
1925	57776
1926	334669
1927	324634
1928	242389
1929	402976
1930	20998
1931	261215
1932	112849
1933	170481
1934	215494
1935	284488
1936	86911
1937	215307
1938	214387
1939	419530
1940	118700
1941	216419
1942	144678
1943	231904
1944	54302
1945	381368
1946	60959
1947	337128
1948	209711
1949	209713
1950	143576
1951	295056
1952	316625
1953	390870
1954	381201
1955	87109
1956	45183
1957	86829
1958	102487
1959	323692
1960	113604
1961	160553
1962	193442
1963	134995
1964	133955
1965	112608
1966	140881
1967	309324
1968	23401
1969	73761
1970	96813
1971	329186
1972	57040
1973	67276
1974	86862
1975	45546
1976	83594
1977	11858
1978	83224
1979	55166
1980	54462
1981	41366
1982	78230
1983	204724
1984	136185
1985	160710
1986	75250
1987	90527
1988	211972
1989	167772
1990	134706
1991	46090
1992	87920
1993	115356
1994	334679
1995	39347
1996	93082
1997	218601
1998	240379
1999	135386
2000	206305
2001	291598
2002	411388
2003	33943
2004	371465
2005	348959
2006	225821
2007	128976
2008	379072
2009	22485
2010	81760
2011	310234
2012	259569
2013	265337
2014	56103
2015	43940
2016	338693
2017	115485
2018	295638
2019	34774
2020	44763
2021	323522
2022	147128
2023	81959
2024	132416
2025	354705
2026	12040
2027	176210
2028	257438
2029	333720
2030	40534
2031	315613
2032	248650
2033	64327
2034	233260
2035	233262
2036	372189
2037	32497
2038	262298
2039	206506
2040	40173
2041	201887
2042	283905
2043	18827
2044	282626
2045	386790
2046	377520
2047	90443
2048	64105
2049	70516
2050	55838
2051	175306
2052	90329
2053	232093
2054	317106
2055	92464
2056	55465
2057	293617
2058	77857
2059	32734
2060	142695
2061	121671
2062	126135
2063	38977
2064	87917
2065	241318
2066	59189
2067	383828
2068	371024
2069	366611
2070	86159
2071	303012
2072	128986
2073	176341
2074	324409
2075	87910
2076	65626
2077	196493
2078	201954
2079	56360
2080	151581
2081	290794
2082	252052
2083	134700
2084	235334
2085	52859
2086	269285
2087	131492
2088	72223
2089	359011
2090	32988
2091	61791
2092	141200
2093	300291
2094	313843
2095	69065
2096	36498
2097	76612
2098	235381
2099	84740
2100	184468
2101	36308
2102	56338
2103	362613
2104	119733
2105	16108
2106	97541
2107	5959
2108	143547
2109	233444
2110	160058
2111	5222
2112	76566
2113	189141
2114	115758
2115	380678
2116	235315
2117	115594
2118	389725
2119	315957
2120	75139
2121	262210
2122	124194
2123	238952
2124	107908
2125	256261
2126	320813
2127	242328
2128	134767
2129	84109
2130	84107
2131	51756
2132	265935
2133	328168
2134	360418
2135	11383
2136	257540
2137	207115
2138	140837
2139	112928
2140	58408
2141	129198
2142	206354
2143	370588
2144	111216
2145	191232
2146	147384
2147	350243
2148	314644
2149	54622
2150	30949
2151	301227
2152	113032
2153	386186
2154	110836
2155	318104
2156	222895
2157	34063
2158	225661
2159	404326
2160	40339
2161	234638
2162	389440
2163	62866
2164	351024
2165	356435
2166	41336
2167	68388
2168	48116
2169	134778
2170	416618
2171	212724
2172	90469
2173	303968
2174	286108
2175	135816
2176	32605
2177	98027
2178	189440
2179	199998
2180	50223
2181	262745
2182	171866
2183	390743
2184	59143
2185	357360
2186	86458
2187	20797
2188	316590
2189	95500
2190	348481
2191	53063
2192	41615
2193	53788
2194	61034
2195	50025
2196	388635
2197	295711
2198	392921
2199	291769
2200	7346
2201	297344
2202	374840
2203	131506
2204	356377
2205	277903
2206	152521
2207	212070
2208	73207
2209	26432
2210	284320
2211	316641
2212	68359
2213	91017
2214	368550
2215	204457
2216	92059
2217	188106
2218	296474
2219	297381
2220	418564
2221	11132
2222	251916
2223	370519
2224	205733
2225	371004
2226	109777
2227	87792
2228	316901
2229	125472
2230	9510
2231	38645
2232	234772
2233	171793
2234	209953
2235	294581
2236	298315
2237	290175
2238	34090
2239	208080
2240	336911
2241	41268
2242	226609
2243	92702
2244	53329
2245	100065
2246	190639
2247	308623
2248	371124
2249	206110
2250	208628
2251	348857
2252	384770
2253	321127
2254	138921
2255	675
2256	145358
2257	207956
2258	24664
2259	206781
2260	122571
2261	250922
2262	81738
2263	232384
2264	13102
2265	131869
2266	263511
2267	73106
2268	36803
2269	115367
2270	419256
2271	168891
2272	30658
2273	32825
2274	42740
2275	389737
2276	241135
2277	138791
2278	231906
2279	25214
2280	230450
2281	270528
2282	210889
2283	332859
2284	145822
2285	298274
2286	177547
2287	299048
2288	25703
2289	323722
2290	216458
2291	209979
2292	97927
2293	226671
2294	322839
2295	34019
2296	391151
2297	26011
2298	32735
2299	113002
2300	170493
2301	190812
2302	393314
2303	55461
2304	20931
2305	370802
2306	324174
2307	60753
2308	289275
2309	88484
2310	132810
2311	8979
2312	337596
2313	91615
2314	184426
2315	146609
2316	212087
2317	39570
2318	141753
2319	34039
2320	139113
2321	101025
2322	70415
2323	29728
2324	205477
2325	292075
2326	176980
2327	144952
2328	360519
2329	392782
2330	118966
2331	23932
2332	60837
2333	115563
2334	69630
2335	88170
2336	329605
2337	34956
2338	256525
2339	62577
2340	45706
2341	416429
2342	34009
2343	415851
2344	320873
2345	91045
2346	231175
2347	112654
2348	73197
2349	64138
2350	279738
2351	309279
2352	313959
2353	298246
2354	88245
2355	154032
2356	93992
2357	27675
2358	80538
2359	224105
2360	187824
2361	81821
2362	92687
2363	29183
2364	382774
2365	67273
2366	262611
2367	143544
2368	88462
2369	171634
2370	239871
2371	314185
2372	293721
2373	389128
2374	87122
2375	13710
2376	334034
2377	21376
2378	225752
2379	86614
2380	311145
2381	341391
2382	391165
2383	342334
2384	206467
2385	61614
2386	259978
2387	134970
2388	316055
2389	377720
2390	269532
2391	131279
2392	391599
2393	132459
2394	378665
2395	83223
2396	20933
2397	145351
2398	129375
2399	388866
2400	233279
2401	91916
2402	120113
2403	59876
2404	54164
2405	171213
2406	32350
2407	134484
2408	225708
2409	13262
2410	377518
2411	393288
2412	43856
2413	26511
2414	356682
2415	75280
2416	76512
2417	143086
2418	349522
2419	20875
2420	231899
2421	322859
2422	383403
2423	93879
2424	234637
2425	417240
2426	171977
2427	238556
2428	225766
2429	5368
2430	310077
2431	60802
2432	272154
2433	51956
2434	420157
2435	330463
2436	13266
2437	120845
2438	56684
2439	145706
2440	93466
2441	211914
2442	123429
2443	16910
2444	145836
2445	371243
2446	323564
2447	32668
2448	318391
2449	206623
2450	29276
2451	137536
2452	313901
2453	408861
2454	186295
2455	16901
2456	221287
2457	220711
2458	328391
2459	60586
2460	120504
2461	394503
2462	284542
2463	275235
2464	214622
2465	255887
2466	311728
2467	27678
2468	386368
2469	380863
2470	34282
2471	91482
2472	259572
2473	216202
2474	212592
2475	328941
2476	189649
2477	151833
2478	208531
2479	216953
2480	198037
2481	249734
2482	6684
2483	263652
2484	67088
2485	372042
2486	243622
2487	6728
2488	11827
2489	174728
2490	233671
2491	194782
2492	51267
2493	70500
2494	188603
2495	341199
2496	205765
2497	130174
2498	111014
2499	327641
