0	10
1	5
2	1
3	63
4	28
5	4
6	61
7	14
8	54
9	11
10	13
11	2
12	21
13	0
14	47
15	19
16	22
17	20
18	12
19	44
20	37
21	78
22	34
23	36
24	29
25	27
26	6
27	79
28	35
29	30
30	15
31	48
32	43
33	83
34	24
35	70
36	3
37	38
38	49
39	57
40	8
41	16
42	81
43	25
44	9
45	130
46	218
47	26
48	40
49	73
50	88
51	50
52	33
53	18
54	45
55	56
56	72
57	17
58	104
59	125
60	52
61	39
62	109
63	41
64	53
65	77
66	102
67	60
68	168
69	42
70	68
71	65
72	103
73	161
74	96
75	76
76	23
77	51
78	100
79	108
80	58
81	97
82	66
83	59
84	127
85	105
86	64
87	89
88	111
89	115
90	150
91	174
92	116
93	90
94	157
95	98
96	131
97	138
98	80
99	110
100	113
101	144
102	126
103	112
104	62
105	87
106	209
107	163
108	165
109	74
110	101
111	129
112	120
113	95
114	136
115	142
116	114
117	140
118	71
119	7
120	162
121	151
122	180
123	189
124	82
