57	87
62	331
67	5534
93	10650
100	121
107	896
112	6446
146	6707
210	8176
304	8563
333	6684
380	7635
392	7088
407	8755
486	8875
552	6671
559	7979
643	8220
644	9463
652	8838
675	2255
703	4037
732	3754
941	4358
948	2525
980	8214
993	9220
1018	8142
1099	1646
1119	8138
1145	5571
1146	6355
1161	9712
1287	9717
1315	6638
1317	10665
1384	9248
1457	3295
1520	8187
1539	1527
1552	10139
1557	7923
1578	5128
1619	2647
1664	6260
1678	8135
1706	9805
1822	1634
1882	7123
1914	10445
2029	10237
2058	9955
2143	9010
2153	3939
2154	8548
2179	5181
2293	9684
2350	9813
2468	6985
2575	4044
2585	614
2614	346
2649	6962
2810	10920
2815	9326
3021	3376
3026	8405
3091	2800
3108	7402
3124	4259
3138	672
3142	8598
3172	2831
3282	7822
3333	2692
3369	7062
3407	3045
3410	6238
3486	3752
3526	4074
3558	8908
3635	8180
3785	6676
3880	5532
3893	5652
4002	10283
4061	1425
4112	8225
4126	9827
4157	8082
4191	7241
4192	8452
4229	307
4304	7378
4308	1060
4324	949
4358	2697
4380	1320
4438	1450
4458	1585
4475	80
4518	10750
4566	7181
4588	11303
4621	88
4636	4125
4717	1426
4772	10467
5100	9987
5119	2915
5121	1756
5157	3113
5193	3318
5222	2111
5314	4693
5368	2429
5405	4872
5477	8234
5638	3328
5674	2550
5675	2524
5676	5573
5782	195
5800	8334
5845	4038
5852	5924
5870	811
5871	7336
5897	1170
5941	9132
5959	2107
6128	5452
6221	11070
6255	4590
6263	6495
6421	6254
6422	931
6423	937
6432	9045
6440	10541
6684	2482
6689	3337
6706	7059
6728	2487
6769	11414
7002	8267
7028	5106
7052	10076
7076	11504
7141	9929
7152	5544
7264	5975
7318	9884
7346	2200
7428	6287
7486	1793
7487	884
7600	7207
7620	2988
7635	6474
7646	600
7822	4517
7838	1026
8075	6324
8103	9664
8119	7304
8228	8513
8273	9552
8378	9063
8417	5733
8439	11176
8509	10830
8558	311
8602	1915
8608	4288
8630	2689
8647	2754
8648	976
8666	8774
8781	3703
8804	4855
8806	6013
8807	8794
8809	6160
8822	6879
8894	9774
8921	7480
8966	7535
8979	2311
8993	1101
9001	1923
9018	6292
9037	228
9095	4552
9113	5059
9167	669
9289	11300
9295	10436
9307	6398
9327	7283
9349	5551
9400	8213
9427	10646
9498	8063
9510	2230
9533	502
9540	6264
9571	5806
9599	6718
9601	9046
9608	8041
9614	430
9621	11445
9757	10416
9773	842
9787	7823
9816	4970
9865	7150
9876	10578
9966	7915
10071	9305
10196	7945
10239	5762
10281	2641
10319	6672
10320	8412
10352	9972
10402	3621
10440	9263
10452	8366
10506	6899
10568	686
10596	7516
10714	8985
10726	206
10730	708
10745	5808
10775	5879
10794	1161
10900	5994
10914	10181
11013	67
11037	4242
11064	674
11110	6640
11132	2221
11140	3195
11145	1812
11170	4246
11255	8546
11262	3467
11266	1485
11301	10858
11368	11490
11376	4811
11383	2135
11396	9272
11398	2640
11410	6289
11420	737
11557	3687
11565	212
11650	3808
11658	1884
11678	7391
11689	9162
11702	1679
11771	7029
11823	4694
11827	2488
11858	1977
11865	6614
11869	400
11883	7744
11885	1383
11954	8785
11980	7056
12017	2774
12040	2026
12079	725
12081	5279
12159	5045
12171	1921
12177	4462
12189	3727
12232	5896
12270	5234
12280	7045
12325	6994
12330	9681
12333	5345
12439	8191
12448	1103
12486	8896
12487	537
12501	10271
12590	3626
12601	9526
12617	9934
12648	6472
12653	9950
12717	4234
12751	7239
12813	8634
12877	9590
12889	6345
12912	10979
12926	3090
12947	8837
12954	9092
12960	308
12973	1644
12986	3707
13001	2677
13012	10935
13013	3178
13048	1153
13081	8631
13102	2264
13118	2623
13144	9877
13262	2409
13266	2436
13395	1866
13403	3146
13537	599
13576	7793
13710	2375
13858	4573
13863	4635
13895	7319
13935	2876
13951	7122
13975	3724
13994	1069
14031	1595
14039	10449
14062	6107
14093	8430
14136	3914
14196	3129
14264	5483
14383	10484
14456	6746
14492	6358
14539	11383
14548	6925
14560	7528
14630	6030
14653	10329
14670	388
14712	9379
14713	7392
15065	10341
15076	4303
15077	1010
15130	5699
15156	3606
15170	3411
15207	10843
15274	1596
15330	7033
15352	8128
15390	11543
15409	827
15429	464
15498	10840
15590	7053
15619	4824
15629	9301
15652	8038
15660	8079
15672	1084
15679	6761
15683	4402
15712	630
15720	10640
15738	8693
15891	9678
15918	7471
15958	160
15960	7318
16001	7567
16010	11012
16017	3744
16055	4024
16062	4933
16108	2105
16261	4445
16268	3130
16273	9651
16306	656
16320	766
16366	3175
16396	9243
16409	7779
16513	7527
16514	501
16517	7210
16623	11616
16700	7532
16712	7674
16727	9620
16731	7438
16737	3864
16751	11511
16795	1352
16816	2749
16846	7791
16853	3473
16901	2455
16910	2443
16923	8360
16995	4718
16996	8788
17036	3531
17137	3237
17139	3764
17180	2777
17227	4181
17246	9197
17318	1827
17364	7770
17373	11450
17395	1880
17399	10772
17441	1908
17458	8422
17472	7341
17475	1497
17476	982
17509	8231
17535	4231
17633	4382
17673	9176
17696	10314
17710	3860
17726	6578
17797	873
17802	4572
17882	2952
